,Entity,Year,Fossil fuels (% electricity),Renewables (% electricity),Per capita electricity (kWh),Fossil fuels (% equivalent primary energy),Renewables (% equivalent primary energy),Aviation and shipping (per capita),Land-use change and forestry (per capita),Manufacturing and construction (per capita),Fugitive emissions (per capita),Agriculture (per capita),Buildings (per capita),Electricity and heat (per capita),Industry (per capita),Transport (per capita)_x,Waste (per capita),Carbon intensity of electricity (gCO2/kWh),Transport (per capita)_y,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
1071,Norway,2011,3.376895904541016,95.52580261230467,25792.919921875,33.42586898803711,66.30011749267578,0.5011786818504333,-3.831591844558716,1.2792181968688965,0.2990905046463012,1.018524408340454,0.2869652211666107,3.0252599716186523,0.5415962934494019,2.8272135257720947,0.2910069823265075,40.89882659912109,2.7686080932617188,0.0,0.0234444439411163,3.539353847503662,331.84130859375,0.0,40.324012756347656,9.833333015441896,119.48556518554688,0.3389999866485595
1072,Norway,2012,1.997075438499451,97.22772216796876,29462.37890625,29.619125366210938,70.0951156616211,0.450763463973999,-3.7796316146850586,1.262536644935608,0.2931956946849823,1.003247857093811,0.265272319316864,2.8222579956054688,0.5245610475540161,2.730509757995605,0.2772394716739654,34.52571105957031,2.6746628284454346,0.0,0.0244166664779186,4.244515895843506,388.6364440917969,0.0,40.08213424682617,9.527777671813965,116.85442352294922,0.3260000050067901
1073,Norway,2013,2.1272623538970947,97.3620376586914,26375.8359375,32.20343017578125,67.50863647460938,0.5158028602600098,-3.730711460113525,1.2245396375656128,0.3307438194751739,0.9863253235816956,0.2559327185153961,2.899914503097534,0.5197402834892273,2.801478862762451,0.2677449882030487,35.45437240600586,2.7443861961364746,0.0,0.0267222225666046,5.126510620117188,349.273193359375,0.0,39.7409553527832,9.027777671813965,120.9051742553711,0.3959999978542328
1074,Norway,2014,2.113167285919189,97.1532745361328,27607.8515625,30.846532821655277,68.88728332519531,0.3869886994361877,-3.683198928833008,1.1745787858963013,0.2936446964740753,0.9781674146652222,0.2139133512973785,2.909221649169922,0.5308940410614014,2.786707639694214,0.2566960155963897,35.00813293457031,2.7303123474121094,0.0,0.031425554305315,6.006070137023926,366.9175109863281,0.0,42.58747863769531,9.88888931274414,114.89522552490234,0.257999986410141
1075,Norway,2015,2.06904673576355,96.93822479248048,27791.50390625,30.839643478393555,68.87519073486328,0.4288604259490967,-3.6424288749694815,1.1865779161453247,0.2980868518352508,0.9827250242233276,0.2115454971790313,3.078948497772217,0.5077092051506042,2.79817008972168,0.2403926104307174,34.807037353515625,2.742398977279663,0.0,0.0360858328640461,6.772825717926025,369.75048828125,0.0,45.263790130615234,8.8627347946167,114.84809112548828,0.2560000121593475
1076,Norway,2016,1.9934357404708865,97.18203735351562,28373.72265625,29.51687812805176,69.86628723144531,0.3618392944335937,-3.610775232315064,1.1559813022613523,0.3047067821025848,0.9845837354660034,0.2590007483959198,2.9594645500183105,0.5332368612289429,2.681419610977173,0.2266256511211395,34.29783630371094,2.62047815322876,0.0,0.0637136101722717,5.663920879364014,381.2583312988281,0.0,43.68526077270508,9.100231170654297,111.02130126953124,0.2329999953508377
1077,Norway,2017,1.9611517190933228,97.0930633544922,28208.62109375,29.742658615112305,69.26099395751953,0.413494348526001,-3.577953338623047,1.2027209997177124,0.245453268289566,0.9742606282234192,0.245453268289566,3.009634494781494,0.5551019906997681,2.3657917976379395,0.2152436226606369,34.33689498901367,2.299708366394043,0.0,0.1063477769494056,7.595322608947754,377.7834777832031,0.0,45.85161972045898,9.513362884521484,110.46126556396484,0.209999993443489
1078,Norway,2018,2.012824773788452,97.33185577392578,27549.2890625,30.38780403137207,68.85804748535156,0.4458632171154022,-3.5444252490997314,1.1652390956878662,0.2210582345724105,0.961041271686554,0.3203471004962921,2.898110866546631,0.5563923120498657,2.3885529041290283,0.2041978538036346,34.272422790527344,2.3286049365997314,0.0,0.1610613912343979,10.257484436035156,367.7329711914063,0.0,44.29169464111328,9.290532112121582,113.58778381347656,0.2041680067777633
1079,Norway,2019,2.0462329387664795,97.14344024658205,25076.322265625,31.90068244934082,67.08509063720703,0.4201634526252746,-3.51747465133667,1.1415060758590698,0.2119408547878265,0.9667477607727052,0.2956017255783081,2.7961320877075195,0.5614573359489441,2.21236515045166,0.193349540233612,34.326297760009766,2.1510138511657715,0.0,0.276829719543457,14.56374740600586,329.88140869140625,0.0,45.6524543762207,9.074540138244627,109.58120727539062,0.2530049979686737
1080,Oceania,2000,77.64212036132812,17.88828468322754,8153.2607421875,91.16625213623048,8.833747863769531,0.4442310631275177,2.049636125564575,1.7680141925811768,0.8680962324142456,8.215728759765625,0.4108182787895202,6.592185497283936,0.3099434673786163,2.910095453262329,0.7538563013076782,607.4930419921875,2.8305413722991943,0.0,0.1382391601800918,0.7516905069351196,120.94520568847656,0.0,264.303466796875,604.5218505859375,530.4658203125,4.630385398864746
1081,Oceania,2001,78.27806091308594,16.143369674682617,8290.841796875,91.88078308105467,8.119203567504883,0.4535524547100067,1.336158037185669,1.73819899559021,0.8888875246047974,8.708897590637207,0.4152328968048095,6.80579948425293,0.3542985916137695,2.8595163822174072,0.7553972601890564,630.398193359375,2.7825632095336914,0.0,0.1590811163187027,1.25146222114563,111.06208038330078,0.0,283.68634033203125,601.617919921875,531.908203125,4.327256679534912
1082,Oceania,2002,77.38386535644531,17.54146957397461,8191.81591796875,91.41146087646484,8.588544845581055,0.3878480792045593,1.3994773626327517,1.4329606294631958,0.8733557462692261,8.19875431060791,0.4188511073589325,7.144651412963867,0.3769969940185547,2.890413761138916,0.7527538537979126,626.4329223632812,2.812905788421631,0.0,0.1701680570840835,2.011173963546753,119.57888793945312,0.0,287.33013916015625,614.7907104492188,539.62353515625,4.6337995529174805
1083,Oceania,2003,76.93865203857422,17.134279251098633,8161.39990234375,91.6337432861328,8.366260528564453,0.3878694772720337,1.4716405868530271,1.5967499017715454,0.8571059703826904,5.690486907958984,0.4221293032169342,6.836658954620361,0.4053052961826324,2.8817970752716064,0.7108901739120483,619.9971923828125,2.8041012287139893,0.0,0.1832877844572067,2.4668192863464355,115.52165222167967,0.0,274.5669250488281,638.9957275390625,542.2156982421875,4.968433380126953
1084,Oceania,2004,76.63523864746094,18.517967224121094,8200.7890625,91.10704040527344,8.892967224121094,0.4332780838012695,1.2606371641159058,1.6064759492874146,0.839118242263794,6.930037498474121,0.4157902002334595,7.034663200378418,0.4185038208961487,2.947617769241333,0.6919785737991333,632.9382934570312,2.8671131134033203,0.0,0.2102163881063461,3.332736015319824,123.69992065429688,0.0,275.2541809082031,665.6598510742188,553.6395263671875,6.209954738616943
1085,Oceania,2005,76.42443084716797,17.707590103149414,8124.62646484375,91.44914245605467,8.536559104919434,0.4621520638465881,1.219641923904419,1.5108245611190796,0.8462398648262024,5.537216663360596,0.4087240397930145,7.1332292556762695,0.4467172622680664,2.9124186038970947,0.6800194382667542,620.1583862304688,2.834057569503784,0.0,0.2406699955463409,5.478958606719971,111.08113098144533,0.0,270.16607666015625,664.6497802734375,564.0701904296875,7.678543567657471
1086,Oceania,2006,76.7337646484375,17.548532485961914,8214.7685546875,91.6212387084961,8.334145545959473,0.468616783618927,1.3431154489517212,1.4537042379379272,0.8426933288574219,6.547213077545166,0.4029637277126312,7.149470329284668,0.4268906712532043,2.9228734970092773,0.6626580357551575,607.7528686523438,2.845256805419922,0.0,0.2774269580841064,7.922508239746094,109.6002197265625,0.0,297.5850524902344,681.5203857421875,579.8367919921875,8.004056930541992
1087,Oceania,2007,77.45777893066406,17.11099624633789,8225.521484375,91.86090087890624,8.082715034484863,0.4719071984291076,1.203119874000549,1.4595600366592407,0.8739022612571716,6.133361339569092,0.4040006995201111,7.176313400268555,0.4567213952541351,2.938030958175659,0.6627331376075745,613.978759765625,2.860095977783203,0.0,0.3312808275222778,10.694005966186523,103.74385833740234,0.0,332.3504638671875,669.5234985351562,592.8636474609375,8.533370971679688
1088,Oceania,2008,77.52288055419922,16.3884220123291,8135.1845703125,92.2972640991211,7.628376007080078,0.468207448720932,1.1189173460006714,1.4723929166793823,0.8633013963699341,5.0678887367248535,0.3939691185951233,7.05910587310791,0.4850797653198242,2.929881811141968,0.6653326153755188,613.142333984375,2.8517067432403564,0.0,0.4008822441101074,12.692773818969728,95.9985809326172,0.0,324.394775390625,701.7637939453125,600.4674682617188,8.589101791381836
1089,Oceania,2009,77.14911651611328,17.5284481048584,8100.67724609375,91.58781433105467,8.308432579040527,0.4242909848690033,1.172666311264038,1.334984540939331,0.8668014407157898,5.175411701202393,0.4063476622104645,7.151939392089844,0.4913714826107025,2.852715253829956,0.652585506439209,607.2622680664062,2.7762489318847656,0.0,0.8205902576446533,16.51668930053711,102.9379425048828,0.0,331.5032958984375,673.6802368164062,587.8935546875,8.36937141418457
1090,Oceania,2010,76.332763671875,18.62660789489746,8026.3291015625,91.03601837158205,8.813420295715332,0.4580578804016113,1.07476806640625,1.20819890499115,0.919370174407959,4.443079948425293,0.4046313464641571,6.838052749633789,0.509585976600647,2.8874731063842773,0.649796724319458,598.806396484375,2.811265707015991,0.0,2.7241790294647217,18.38037109375,106.78347778320312,0.0,360.8242492675781,623.46630859375,603.1524047851562,9.050294876098633
1091,Oceania,2011,74.32475280761719,21.47728157043457,8025.1962890625,89.83476257324219,9.990750312805176,0.4285524785518646,-0.6669631004333496,1.2472556829452517,0.9112406969070436,7.158452987670898,0.4088182747364044,6.530158519744873,0.5128229260444641,2.901196002960205,0.6226944923400879,574.0843505859375,2.8249261379241943,0.0,5.651586532592773,23.142955780029297,123.26405334472656,0.0,368.15283203125,608.3318481445312,633.4485473632812,9.51133155822754
1092,Oceania,2012,74.18312072753906,21.17131233215332,7739.6923828125,90.10108184814452,9.726420402526855,0.4464012384414673,-0.6416524648666382,1.2646722793579102,0.9557867646217346,7.036920547485352,0.4109725654125213,6.39211893081665,0.5180458426475525,2.8749706745147705,0.5707952380180359,580.0577392578125,2.7991273403167725,0.0,6.626770496368408,26.882471084594727,109.49276733398438,0.0,374.2571716308594,574.7403564453125,646.5470581054688,10.28452968597412
1093,Oceania,2013,72.71104431152344,23.2784423828125,7567.13134765625,89.40428924560547,10.43124008178711,0.4444933533668518,-0.6031671166419983,1.2688734531402588,1.015873908996582,4.834640502929688,0.4116731882095337,6.060098171234131,0.4990213215351105,2.8768022060394287,0.542436957359314,557.6202392578125,2.8010833263397217,0.0,10.50399398803711,30.745086669921875,114.78934478759766,0.0,393.8041076660156,544.119384765625,664.380615234375,10.909920692443848
1094,Oceania,2014,73.65525817871094,23.203807830810547,7424.7919921875,89.65545654296875,10.177300453186035,0.4656476080417633,-0.61356520652771,1.268628716468811,1.097797989845276,5.321978092193604,0.4195665717124939,5.710484504699707,0.5084189772605896,2.8463313579559326,0.5402429103851318,545.8523559570312,2.771481513977051,0.0,13.466166496276855,32.477272033691406,105.11857604980467,0.0,424.49908447265625,538.3983154296875,663.2347412109375,11.909574508666992
1095,Oceania,2015,73.01280212402344,24.000490188598636,7493.32080078125,89.37188720703125,10.497563362121582,0.4473302960395813,-0.6008726358413696,1.164614200592041,1.147804856300354,5.026256084442139,0.4217398762702942,5.80475664138794,0.5205891132354736,2.878669500350952,0.5178293585777283,552.6092529296875,2.803403615951538,0.0,16.782939910888672,38.23248291015625,103.99319458007812,0.0,435.9768676757813,557.0846557617188,661.8961181640625,12.637447357177734
1096,Oceania,2016,71.49414825439453,26.130788803100582,7478.10107421875,88.45507049560547,11.443342208862305,0.4777964353561401,1.9087127447128296,1.1519544124603271,1.1274709701538086,4.16612720489502,0.427345871925354,5.858199596405029,0.5148924589157104,2.8962080478668213,0.527010440826416,548.44580078125,2.821521520614624,0.0,20.0678653717041,41.174095153808594,116.62372589111328,0.0,426.68255615234375,553.8584594726562,665.3361206054688,12.57348346710205
