Entity,Code,Year,Solar (TWh growth - equivalent),Coal (TWh growth),Gas (TWh growth),Other renewables (TWh growth - equivalent),Nuclear (TWh growth - equivalent),Hydro (TWh growth - equivalent),Wind (TWh growth - equivalent),Oil (TWh growth)
Europe (BP),,2013,37.813507080078125,-148.02490234375,-113.365234375,35.538330078125,-46.898193359375,88.066650390625,86.61273193359375,-148.4423828125
Europe (BP),,2014,27.823104858398438,-268.00732421875,-543.8076171875,36.89935302734375,0.7119140625,-58.69287109375,41.192138671875,-154.408203125
Europe (BP),,2015,27.775390625,-177.805419921875,91.94677734375,39.70745849609375,-78.503173828125,-31.7757568359375,141.463134765625,200.2451171875
Europe (BP),,2016,9.43572998046875,-141.161865234375,282.3876953125,15.72247314453125,-81.845458984375,30.1795654296875,5.40185546875,190.3671875
Europe (BP),,2017,25.784637451171875,-181.333251953125,213.69873046875,21.4581298828125,-29.673583984375,-187.9976806640625,158.24908447265625,147.6318359375
Europe (BP),,2018,33.57049560546875,-34.591064453125,-114.0791015625,22.69488525390625,-14.153564453125,154.5220947265625,44.5654296875,-18.4765625
Europe (BP),,2019,36.298736572265625,-527.194091796875,70.83349609375,27.78179931640625,-24.126708984375,-52.68603515625,143.7237548828125,-34.763671875
Europe (BP),,2020,64.74990844726562,-426.346923828125,-125.2900390625,19.3604736328125,-252.4951171875,70.821533203125,135.768310546875,-1119.02392578125
Europe (BP),,2021,50.3843994140625,147.515625,291.0810546875,42.8975830078125,116.722412109375,-27.947265625,-30.3302001953125,367.14013671875
European Union (27),,1966,0,-180.2685546875,49.553253173828125,3.3954410552978516,2.928316116333008,55.1412353515625,0,392.490478515625
European Union (27),,1967,0,-84.0322265625,78.71365356445312,1.0839309692382812,2.902777671813965,-24.42822265625,0,364.81591796875
European Union (27),,1968,0,79.29541015625,133.072509765625,1.57269287109375,2.9084529876708984,12.97607421875,0,488.44921875
European Union (27),,1969,0,104.2578125,161.44110107421875,1.331502914428711,10.842145919799805,-12.191650390625,0,629.05859375
European Union (27),,1970,0,-37.12939453125,166.88330078125,5.432207107543945,15.158000946044922,36.2669677734375,0,672.0732421875
European Union (27),,1971,0,-126.60546875,176.31329345703125,0.3969917297363281,14.593341827392578,-4.42059326171875,0,339.48095703125
European Union (27),,1972,0,-64.99462890625,207.6959228515625,-0.39198875427246094,35.0915412902832,34.3265380859375,0,491.9306640625
European Union (27),,1973,0,4.9345703125,198.2154541015625,1.6841449737548828,16.389488220214844,-3.85675048828125,0,560.837890625
European Union (27),,1974,0,54.25634765625,184.584716796875,1.2286643981933594,18.795700073242188,57.617919921875,0,-458.32421875
European Union (27),,1975,0,-138.744140625,134.3035888671875,1.453012466430664,90.41456604003906,5.5828857421875,0,-167.22314453125
European Union (27),,1976,0,220.56982421875,172.322021484375,0.05920219421386719,38.153228759765625,-99.77667236328125,0,561.2392578125
European Union (27),,1977,0,-17.1298828125,85.207275390625,1.0950031280517578,60.445037841796875,225.981689453125,0,-128.32861328125
European Union (27),,1978,0,108.16259765625,81.68408203125,1.5114021301269531,64.18161010742188,-23.9700927734375,0.008861110545694828,396.36083984375
European Union (27),,1979,0,160.63037109375,101.702880859375,0.5292911529541016,46.486114501953125,42.7115478515625,0.00888888817280531,228.15966796875
European Union (27),,1980,0,172.0947265625,-8.5341796875,3.4562835693359375,93.13845825195312,-47.95074462890625,0.013298334553837776,-491.76904296875
European Union (27),,1981,0,-120.5771484375,-36.357177734375,-0.96368408203125,229.87408447265625,-11.48681640625,0,-527.53857421875
European Union (27),,1982,0,73.17529296875,-60.205810546875,-2.5708351135253906,69.87603759765625,-14.59375,0.023655829951167107,-438.119140625
European Union (27),,1983,0,41.30908203125,83.20947265625,0.9076728820800781,157.29449462890625,17.132568359375,0.034301113337278366,-229.2548828125
European Union (27),,1984,0,180.30078125,117.513916015625,1.1586856842041016,299.11370849609375,12.3720703125,0.023951664566993713,-139.23974609375
European Union (27),,1985,0,139.18212890625,117.01220703125,4.561075210571289,292.397705078125,18.64837646484375,0.05677416920661926,248.1513671875
European Union (27),,1986,0,-129.44189453125,36.384521484375,2.9138717651367188,158.7337646484375,-49.8807373046875,0.22532275319099426,223.58349609375
European Union (27),,1987,0,46.9560546875,133.984130859375,-0.806365966796875,71.845703125,83.582763671875,0.16913974285125732,18.3623046875
European Union (27),,1988,0,-65.65966796875,-2.59033203125,2.4326133728027344,136.415771484375,52.12908935546875,0.41072583198547363,22.7431640625
European Union (27),,1989,0.026888888329267502,12.54296875,94.42333984375,-0.5537796020507812,105.5738525390625,-181.14642333984375,0.5225000381469727,11.7763671875
European Union (27),,1990,0.007116388529539108,-444.3701171875,139.41845703125,14.92916488647461,22.140869140625,35.0916748046875,0.7808233499526978,148.7177734375
European Union (27),,1991,0.005914166569709778,-261.13330078125,69.025634765625,1.6950416564941406,57.64599609375,40.31903076171875,0.5930767059326172,13.8798828125
European Union (27),,1992,0.025394447147846222,-300.329833984375,-98.371337890625,2.6187171936035156,2.98095703125,36.0350341796875,1.5702202320098877,22.00146484375
European Union (27),,1993,0.01861444115638733,-174.97265625,58.2392578125,5.882881164550781,63.9208984375,23.465576171875,1.6717357635498047,-107.70947265625
European Union (27),,1994,0.003860272467136383,-87.211181640625,-35.977783203125,2.425323486328125,-5.9609375,27.80780029296875,1.6772809028625488,31.64501953125
European Union (27),,1995,0.02706083655357361,-47.992431640625,241.9931640625,6.74005126953125,62.219482421875,-2.96966552734375,2.4715371131896973,153.67626953125
European Union (27),,1996,0.005829446017742157,8.1806640625,271.758056640625,-0.2760467529296875,114.16455078125,-4.52203369140625,2.5682811737060547,137.39111328125
European Union (27),,1997,0.026952505111694336,-110.144287109375,-91.63330078125,14.405784606933594,19.074462890625,27.49462890625,6.762450218200684,64.97314453125
European Union (27),,1998,0.027092769742012024,-162.195068359375,91.52294921875,9.639808654785156,-17.50244140625,32.4921875,10.826986312866211,218.2705078125
European Union (27),,1999,0.029893606901168823,-161.203857421875,85.822998046875,2.0678482055664062,42.489501953125,-6.45355224609375,9.064800262451172,-56.27978515625
European Union (27),,2000,-0.03555721044540405,44.54736328125,83.418212890625,8.868881225585938,33.086669921875,37.52569580078125,23.86174774169922,-98.9892578125
European Union (27),,2001,0.34142860770225525,-8.42138671875,124.439453125,9.853790283203125,65.806884765625,50.35791015625,12.591407775878906,104.34716796875
European Union (27),,2002,0.33942586183547974,18.056884765625,26.69873046875,17.560401916503906,21.50830078125,-180.128173828125,26.415512084960938,-52.4111328125
European Union (27),,2003,0.4294043779373169,112.80712890625,201.958984375,18.72161865234375,-2.71044921875,-34.354248046875,23.21319580078125,31.8515625
European Union (27),,2004,0.8024605512619019,-60.01806640625,106.12451171875,30.265121459960938,43.22021484375,49.16668701171875,40.139976501464844,45.6298828125
European Union (27),,2005,2.146368980407715,-110.132080078125,138.82958984375,26.031631469726562,-49.852294921875,-58.13031005859375,29.309967041015625,18.94970703125
European Union (27),,2006,2.960526466369629,88.23291015625,-13.20947265625,29.032424926757812,-20.951416015625,4.6937255859375,28.943954467773438,4.65966796875
European Union (27),,2007,3.631591320037842,32.265869140625,-68.65087890625,27.837371826171875,-130.272705078125,-11.11724853515625,58.55387878417969,-162.212890625
European Union (27),,2008,10.329631805419922,-247.18994140625,82.044921875,30.3565673828125,19.681396484375,45.699951171875,35.668731689453125,-72.9228515625
European Union (27),,2009,18.62118911743164,-353.52294921875,-253.802978515625,28.5675048828125,-175.759521484375,2.42578125,29.006195068359375,-417.54248046875
European Union (27),,2010,25.032318115234375,136.23583984375,294.824462890625,45.152069091796875,63.799072265625,112.95953369140625,39.337066650390625,-59.7822265625
European Union (27),,2011,63.86323547363281,83.0068359375,-337.6591796875,25.0223388671875,-56.73779296875,-187.65869140625,67.30648803710938,-206.326171875
European Union (27),,2012,63.86199951171875,-13.62353515625,-68.689453125,45.583740234375,-81.41845703125,59.3873291015625,59.974212646484375,-272.19921875
European Union (27),,2013,34.81584167480469,-55.459228515625,-76.68505859375,22.23455810546875,-27.80322265625,92.78094482421875,57.2271728515625,-161.603515625
European Union (27),,2014,21.711700439453125,-139.044189453125,-431.286376953125,19.50115966796875,3.79296875,-0.0128173828125,27.05743408203125,-125.3857421875
European Union (27),,2015,17.08599853515625,-5.87255859375,153.356689453125,16.108306884765625,-79.1697998046875,-100.62921142578125,110.44146728515625,100.861328125
European Union (27),,2016,-1.06109619140625,-110.149658203125,214.482666015625,5.542266845703125,-60.4393310546875,18.88330078125,5.65814208984375,118.43212890625
European Union (27),,2017,16.64764404296875,-91.3828125,170.18212890625,9.505401611328125,-33.3316650390625,-142.47564697265625,116.9146728515625,109.1064453125
European Union (27),,2018,15.9278564453125,-57.4365234375,-70.729248046875,5.2117919921875,-5.01416015625,131.0330810546875,17.12945556640625,12.75634765625
European Union (27),,2019,27.271636962890625,-485.35986328125,137.386474609375,12.57464599609375,1.3016357421875,-68.40716552734375,112.16033935546875,-15.13525390625
European Union (27),,2020,51.368682861328125,-368.849853515625,-115.034423828125,5.356689453125,-213.1756591796875,63.60693359375,83.0379638671875,-820.6240234375
European Union (27),,2021,43.994384765625,213.146728515625,162.825927734375,32.19366455078125,115.2589111328125,-0.38763427734375,-24.24517822265625,299.5556640625
Finland,FIN,1966,0,-1.4552860260009766,0,0,0,3.0376319885253906,0,14.379188537597656
Finland,FIN,1967,0,-0.7126407623291016,0,0,0,3.6917552947998047,0,3.907928466796875
Finland,FIN,1968,0,3.6967239379882812,0,0,0,-3.372159957885742,0,11.454109191894531
Finland,FIN,1969,0,4.349433898925781,0,0,0,-5.155317306518555,0,15.69549560546875
Finland,FIN,1970,0,0.4294471740722656,0,0,0,2.302867889404297,0,14.055740356445312
Finland,FIN,1971,0,-2.988056182861328,0,0,0,3.419950485229492,0,4.440956115722656
Finland,FIN,1972,0,2.5783348083496094,0,0,0,-0.8900833129882812,0,8.441024780273438
Finland,FIN,1973,0,2.874166488647461,0,0,0,0.5913982391357422,0,16.602310180664062
Finland,FIN,1974,0,0.5533332824707031,4.44444465637207,0,0,6.278373718261719,0,-20.1153564453125
Finland,FIN,1975,0,-2.7802791595458984,2.910555362701416,0,0,-1.4605712890625,0,4.64227294921875
Finland,FIN,1976,0,9.315000534057617,1.2633328437805176,0,0,-8.064516067504883,0,10.274749755859375
Finland,FIN,1977,0,0.30083465576171875,0.1466665267944336,0,7.497013092041016,7.983869552612305,0,-3.026153564453125
Finland,FIN,1978,0,12.673332214355469,0.7783346176147461,0,1.6995220184326172,-7.045995712280273,0,0.8739013671875
Finland,FIN,1979,0,-1.7811126708984375,-0.0338897705078125,0,9.799880981445312,3.1690540313720703,0,8.771163940429688
Finland,FIN,1980,0,6.375,-0.5638895034790039,0,0.7915153503417969,-1.9324951171875,0,-5.853668212890625
Finland,FIN,1981,0,-20.693885803222656,-1.8274993896484375,0,21.535245895385742,10.164276123046875,0,-6.6105499267578125
Finland,FIN,1982,0,3.602222442626953,-0.39472198486328125,0,5.946830749511719,-1.672637939453125,0,-10.818511962890625
Finland,FIN,1983,0,3.1544418334960938,-0.20305585861206055,0,2.6612930297851562,1.4545974731445312,0,-9.594322204589844
Finland,FIN,1984,0,6.031944274902344,0.9475002288818359,0,3.231781005859375,-0.9856643676757812,0,1.7480239868164062
Finland,FIN,1985,0,12.243057250976562,2.007777690887451,0,0.540618896484375,-2.7001190185546875,0,1.3097381591796875
Finland,FIN,1986,0,-4.970558166503906,1.9966659545898438,0,0.05376434326171875,0.16427993774414062,0,6.04132080078125
Finland,FIN,1987,0,6.371669769287109,3.700000762939453,0,1.6009559631347656,4.157703399658203,0,-0.557098388671875
Finland,FIN,1988,0,0.07305526733398438,1.1477775573730469,0,-0.259857177734375,-1.2813606262207031,0,-1.6708221435546875
Finland,FIN,1989,0,-1.293609619140625,5.079999923706055,0,-1.3052558898925781,-0.9826774597167969,0,-0.193450927734375
Finland,FIN,1990,0.0014777777250856161,3.0811080932617188,3.809999465942383,16.45900535583496,0.352447509765625,-6.415771484375,0,1.9719696044921875
Finland,FIN,1991,0,-0.075836181640625,1.3600006103515625,-0.5011758804321289,0.8333358764648438,6.911590576171875,0.0017750000115484,-1.02471923828125
Finland,FIN,1992,0.0002972222864627838,-5.498050689697266,1.0200004577636719,-0.1564178466796875,-0.7078895568847656,5.6481475830078125,0.0053083328530192375,-1.3900604248046875
Finland,FIN,1993,0.0002944443840533495,7.975273132324219,0.9200000762939453,3.217740058898926,1.8817253112792969,-4.832733154296875,0.005916666239500046,-6.3560943603515625
Finland,FIN,1994,0.0002972222864627838,13.867504119873047,2.9599990844726562,1.618448257446289,-1.4098014831542969,-5.008964538574219,0.008277778513729572,4.5058441162109375
Finland,FIN,1995,0,-8.951393127441406,1.210000991821289,0.4564857482910156,-0.5973701477050781,3.362903594970703,0.010657776147127151,-11.821868896484375
Finland,FIN,1996,0.000577777624130249,13.141944885253906,1.5094413757324219,-2.295194625854492,1.6457595825195312,-3.2383499145507812,0.0005913898348808289,4.806190490722656
Finland,FIN,1997,0.0006111112888902426,-4.318885803222656,-0.5511093139648438,6.3907928466796875,4.097969055175781,0.2724037170410156,0.016559168696403503,-1.7903594970703125
Finland,FIN,1998,0.0002777774352580309,-13.889163970947266,4.8980560302734375,4.603158950805664,2.7628440856933594,8.905914306640625,0.018924716860055923,5.206207275390625
Finland,FIN,1999,0.0003055557608604431,-1.9733390808105469,0.043609619140625,-3.0964393615722656,3.2377548217773438,-6.660396575927734,0.07688166946172714,1.3882064819335938
Finland,FIN,2000,0.0005833334289491177,-3.238330841064453,0.8300018310546875,0.7199249267578125,-1.4486236572265625,5.693248748779297,0.08161278069019318,-0.7530136108398438
Finland,FIN,2001,0.00027777766808867455,12.161945343017578,3.3499984741210938,-1.2026195526123047,0.40917205810546875,-4.537731170654297,-0.02203528583049774,-2.3900375366210938
Finland,FIN,2002,0.0005555553361773491,6.101936340332031,-0.2999992370605469,2.300403594970703,-1.7719650268554688,-7.310451507568359,-0.02058333158493042,2.8879547119140625
Finland,FIN,2003,0.0005277777090668678,19.001388549804688,4.540000915527344,1.147848129272461,0.8702392578125,-3.6226253509521484,0.08263470232486725,4.0761871337890625
Finland,FIN,2004,0.0008333334699273109,-9.713043212890625,-1.720001220703125,3.4442214965820312,-0.453887939453125,15.570501327514648,0.08014139533042908,-8.876434326171875
Finland,FIN,2005,0.0005277781747281551,-30.710559844970703,-3.8499984741210938,-2.845766067504883,1.16693115234375,-4.429851531982422,0.13524973392486572,4.554740905761719
Finland,FIN,2006,0.0022222218103706837,30.984996795654297,2.8499984741210938,4.076948165893555,-1.4203872680664062,-6.323085784912109,-0.04741916060447693,-3.8277053833007812
Finland,FIN,2007,0.001083333045244217,-4.800834655761719,-3.3199996948242188,-2.645160675048828,1.0259780883789062,7.444496154785156,0.0982305109500885,1.0493545532226562
Finland,FIN,2008,0.0002222219482064247,-19.30944061279297,0.9205551147460938,1.4788284301757812,-1.6807365417480469,8.036933898925781,0.19929611682891846,-4.135658264160156
Finland,FIN,2009,0.001027778722345829,0.4461097717285156,-4.500553131103516,-5.259742736816406,1.16827392578125,-12.52920150756836,0.04044419527053833,-6.93316650390625
Finland,FIN,2010,0.0010555554181337357,16.435283660888672,3.9199981689453125,7.1397857666015625,-2.386749267578125,0.2590217590332031,0.04438859224319458,4.337310791015625
Finland,FIN,2011,0.0015555555000901222,-14.807502746582031,-5.180000305175781,0.6468429565429688,0.6749267578125,-1.5127372741699219,0.5111636519432068,-2.5799407958984375
Finland,FIN,2012,0.0010277768597006798,-11.615833282470703,-4.174999237060547,-0.2604217529296875,-0.9374237060546875,11.94744873046875,0.02732217311859131,-4.531097412109375
Finland,FIN,2013,0.00208333320915699,5.5397186279296875,-2.238332748413086,2.6858253479003906,1.3131141662597656,-11.274726867675781,0.75331711769104,4.444374084472656
Finland,FIN,2014,0.003944443538784981,-6.016666412353516,-3.1499996185302734,-0.7513465881347656,-0.4490165710449219,1.3448638916015625,0.8908576965332031,-6.454826354980469
Finland,FIN,2015,0.008255280554294586,-7.619720458984375,-3.6780567169189453,-1.2429428100585938,-1.2393264770507812,8.880054473876953,3.330331563949585,0.5431060791015625
Finland,FIN,2016,0.029567774385213852,6.51611328125,-2.801942825317383,0.3326606750488281,-0.483734130859375,-2.835803985595703,1.9662671089172363,5.7089080810546875
Finland,FIN,2017,0.07223083823919296,-4.2755584716796875,-1.7525005340576172,1.3138427734375,-2.252246856689453,-3.001373291015625,4.593672752380371,-3.5559310913085938
Finland,FIN,2018,0.1087999939918518,2.2358322143554688,2.688610076904297,3.165325164794922,0.481292724609375,-4.166194915771484,2.7146615982055664,-0.5946884155273438
Finland,FIN,2019,0.15088139474391937,-7.834442138671875,-0.67388916015625,1.2029533386230469,2.537525177001953,-2.4991531372070312,0.43770790100097656,-0.8217620849609375
Finland,FIN,2020,0.18956494331359863,-9.524999618530273,0.3794441223144531,-5.440185546875,-1.7123603820800781,8.958152770996094,5.015909194946289,-11.248580932617188
Finland,FIN,2021,0.22518110275268555,1.3637409210205078,-0.2947235107421875,6.727149963378906,0.5626754760742188,-0.46666717529296875,0.43833160400390625,-0.787384033203125
France,FRA,1966,0,-35.32135009765625,2.7495079040527344,1.2449595928192139,1.4130825996398926,15.753005981445312,0,45.82159423828125
France,FRA,1967,0,-5.771514892578125,7.542751312255859,0.6863240003585815,1.9323475360870361,-20.198638916015625,0,101.6669921875
France,FRA,1968,0,-16.8817138671875,11.817241668701172,1.0246974229812622,2.8630528450012207,14.917861938476562,0,65.64166259765625
France,FRA,1969,0,0.44219970703125,11.694000244140625,0.4501008987426758,1.4613208770751953,7.4500732421875,0,132.23590087890625
France,FRA,1970,0,-20.43194580078125,11.678756713867188,0.9680225849151611,5.989993095397949,11.057357788085938,0,133.66326904296875
France,FRA,1971,0,-33.7359619140625,17.696250915527344,0.06887674331665039,10.266128540039062,-23.137725830078125,0,100.417724609375
France,FRA,1972,0,-40.82257080078125,20.66223907470703,0.393831729888916,14.93100357055664,-0.0746917724609375,0,134.2086181640625
France,FRA,1973,0,-3.57080078125,23.148757934570312,0.11137914657592773,0.45400238037109375,-3.356781005859375,0,155.0684814453125
France,FRA,1974,0,3.964813232421875,6.9227447509765625,0.08610296249389648,-0.11633682250976562,25.235000610351562,0,-75.0379638671875
France,FRA,1975,0,-40.56451416015625,18.910751342773438,-0.5145015716552734,10.039127349853516,11.466171264648438,0,-123.1126708984375
France,FRA,1976,0,50.688812255859375,13.583251953125,-0.2649044990539551,-7.008663177490234,-34.1334228515625,0,106.9088134765625
France,FRA,1977,0,-12.505645751953125,8.631988525390625,0.1330556869506836,6.137542724609375,82.08111572265625,0,-55.9654541015625
France,FRA,1978,0,14.159210205078125,13.694259643554688,0.13983964920043945,35.500144958496094,-23.546920776367188,0,57.234130859375
France,FRA,1979,0,29.314056396484375,23.59649658203125,0.20947933197021484,26.979103088378906,-5.7386016845703125,0,-7.4105224609375
France,FRA,1980,0,-7.737457275390625,9.34375,-0.04145622253417969,60.41351318359375,9.189163208007812,0,-99.62841796875
France,FRA,1981,0,-32.069061279296875,3.9972381591796875,0.06744813919067383,125.06349182128906,7.890472412109375,0,-127.2763671875
France,FRA,1982,0,7.443206787109375,-9.944732666015625,0.11232566833496094,10.1951904296875,-4.791229248046875,0,-87.3409423828125
France,FRA,1983,0,-32.09881591796875,16.030242919921875,0.10010719299316406,100.283447265625,-3.3468475341796875,0,-26.224853515625
France,FRA,1984,0,-13.374481201171875,5.18951416015625,0.20302438735961914,133.28659057617188,-11.0972900390625,0,-38.265625
France,FRA,1985,0,-8.606231689453125,18.799468994140625,0.09528732299804688,93.25775146484375,-9.571121215820312,0,-17.06329345703125
France,FRA,1986,0,-49.19488525390625,1.623779296875,0.0339970588684082,85.281494140625,1.6485595703125,0,20.42205810546875
France,FRA,1987,0,-21.050277709960938,3.400726318359375,0.2802753448486328,32.24835205078125,23.882736206054688,0,7.01220703125
France,FRA,1988,0,-5.00091552734375,-1.454742431640625,0.07230377197265625,28.3780517578125,17.829879760742188,0,-6.2564697265625
France,FRA,1989,0,18.491714477539062,-6.213470458984375,0.21770811080932617,80.61376953125,-89.52284240722656,0,27.653564453125
France,FRA,1990,0,-6.047607421875,19.605743408203125,0.22840213775634766,28.80072021484375,20.769012451171875,0.0008027777075767517,15.973876953125
France,FRA,1991,0,14.1885986328125,28.9127197265625,0.6033267974853516,48.97271728515625,11.047317504882812,0.0006444444879889488,63.5841064453125
France,FRA,1992,0.004399999976158142,-27.795700073242188,-0.676239013671875,0.10215044021606445,20.1605224609375,33.57366943359375,0,-1.76416015625
France,FRA,1993,0.0005722222849726677,-37.91380310058594,7.524749755859375,-0.5107526779174805,84.39617919921875,-12.00836181640625,0.005663888994604349,-41.25439453125
France,FRA,1994,0.0005833329632878304,-2.79119873046875,-15.364501953125,0.5841736793518066,-23.28741455078125,41.099212646484375,0.0068055554293096066,-36.1781005859375
France,FRA,1995,0.0004722224548459053,3.9542083740234375,20.8280029296875,0.5490589141845703,48.94708251953125,-16.780929565429688,0.000027777627110481262,8.6617431640625
France,FRA,1996,0.0018055550754070282,11.164794921875,36.168243408203125,0.3000669479370117,57.0595703125,-20.920700073242188,0.008027776144444942,22.378173828125
France,FRA,1997,0.0022499999031424522,-22.56219482421875,-15.67724609375,0.8044357299804688,-5.2691650390625,-6.7419281005859375,0.010934446007013321,8.0386962890625
France,FRA,1998,0.0020000003278255463,30.121688842773438,24.125518798828125,-0.07022857666015625,-21.2615966796875,-4.941131591796875,0.02474638819694519,40
France,FRA,1999,0.0013611111789941788,-19.77099609375,7.616729736328125,0.6384410858154297,17.745849609375,30.814788818359375,0.051591113209724426,16.0548095703125
France,FRA,2000,0.0020000003278255463,-4.68780517578125,19.75201416015625,0.4245624542236328,59.3551025390625,-18.188430786132812,0.03269137442111969,-18.186767578125
France,FRA,2001,0.002666667103767395,-20.573486328125,20.720489501953125,1.1108875274658203,9.0225830078125,21.948959350585938,0.24291472136974335,5.5859375
France,FRA,2002,0.0026111099869012833,4.422088623046875,-0.74127197265625,0.6480178833007812,36.27099609375,-41.89479064941406,0.388640820980072,-31.5869140625
France,FRA,2003,0.0018055550754070282,9.36944580078125,21.325531005859375,0.5745964050292969,4.1527099609375,-5.346832275390625,0.35175687074661255,1.9404296875
France,FRA,2004,0.0018055550754070282,-7.5908966064453125,9.656982421875,0.20749282836914062,12.0111083984375,0.674774169921875,0.5893348455429077,9.9307861328125
France,FRA,2005,0.005734724923968315,5.79608154296875,10.20050048828125,0.28729915618896484,1.1895751953125,-24.208267211914062,1.0400210618972778,-15.573974609375
France,FRA,2006,0.0038094427436590195,-11.866928100585938,-16.32025146484375,-0.09895896911621094,-11.456298828125,12.796295166015625,3.454068660736084,-3.1707763671875
France,FRA,2007,0.01701972261071205,5.0913543701171875,-13.19622802734375,1.1970767974853516,-36.0672607421875,2.677459716796875,5.299744606018066,-27.89013671875
France,FRA,2008,0.06712527573108673,-8.999969482421875,16.2552490234375,0.7022848129272461,-8.1739501953125,15.989151000976562,4.492053985595703,-20.7745361328125
France,FRA,2009,0.36790943145751953,-15.380683898925781,-16.55377197265625,0.4532928466796875,-86.9365234375,-19.703598022460938,6.095466613769531,-42.105224609375
France,FRA,2010,1.2349269390106201,8.842582702636719,48.333770751953125,1.082158088684082,43.2962646484375,14.899810791015625,5.507194519042969,-34.8782958984375
France,FRA,2011,4.011624813079834,-20.26403045654297,-65.45413208007812,1.7972116470336914,29.749267578125,-50.50475311279297,5.644170761108398,-21.06964111328125
France,FRA,2012,5.279128074645996,15.093513488769531,14.252593994140625,2.7679595947265625,-51.7796630859375,37.614784240722656,8.177818298339844,-32.22088623046875
France,FRA,2013,1.8932418823242188,5.7938690185546875,6.988555908203125,4.669458389282227,-11.2437744140625,31.901947021484375,2.3296737670898438,-12.0406494140625
France,FRA,2014,3.114042282104492,-34.04644012451172,-72.34799194335938,1.6296329498291016,26.6246337890625,-22.868316650390625,2.9776535034179688,-29.67431640625
France,FRA,2015,3.540599822998047,-0.5736541748046875,28.434112548828125,1.6723308563232422,-4.30224609375,-23.290924072265625,10.762958526611328,-0.02081298828125
France,FRA,2016,2.2983627319335938,-2.3443984985351562,37.78173828125,2.5244369506835938,-94.627197265625,13.49688720703125,-0.4531822204589844,-6.09588623046875
France,FRA,2017,2.3668689727783203,8.930015563964844,2.357574462890625,2.225086212158203,-18.443603515625,-30.108642578125,8.27566146850586,3.7298583984375
France,FRA,2018,3.3213977813720703,-11.20025634765625,-19.273101806640625,0.6902694702148438,31.07373046875,38.79505920410156,10.167015075683594,-2.60723876953125
France,FRA,2019,3.419527053833008,-20.826622009277344,8.236541748046875,0.619842529296875,-39.1014404296875,-21.416168212890625,15.760231018066406,-7.0384521484375
France,FRA,2020,2.9802017211914062,-20.649856567382812,-30.792022705078125,-0.24075698852539062,-117.56591796875,12.967300415039062,13.149406433105469,-128.3067626953125
France,FRA,2021,4.2725677490234375,10.866012573242188,24.5855712890625,1.6739997863769531,60.8369140625,-8.975128173828125,-7.662956237792969,62.86090087890625
Germany,DEU,1966,0,-124.1370849609375,6.254247665405273,0,0.4199522137641907,3.9085121154785156,0,121.26239013671875
Germany,DEU,1967,0,-64.0350341796875,10.75872802734375,0,2.7240142822265625,-2.607135772705078,0,45.5894775390625
Germany,DEU,1968,0,24.134765625,30.88109588623047,0,1.535095453262329,0.7294273376464844,0,143.7010498046875
Germany,DEU,1969,0,50.5213623046875,33.446632385253906,0,8.997759819030762,-9.41952896118164,0,165.819091796875
Germany,DEU,1970,0,-21.96240234375,47.42115783691406,2.936892032623291,4.4180097579956055,11.296295166015625,0,147.12841796875
Germany,DEU,1971,0,-74.6180419921875,51.28718566894531,0.2585947513580322,-0.7888278961181641,-12.060050964355469,0,68.4615478515625
Germany,DEU,1972,0,-39.518798828125,62.19964599609375,0.05656743049621582,9.380823135375977,-0.7371597290039062,0,95.28466796875
Germany,DEU,1973,0,5.2684326171875,79.10617065429688,0.10967135429382324,7.33213996887207,5.983665466308594,0,119.33154296875
Germany,DEU,1974,0,6.9896240234375,88.43438720703125,0.07388424873352051,6.676670074462891,7.122413635253906,0,-178.623779296875
Germany,DEU,1975,0,-153.5509033203125,24.3785400390625,0.1546947956085205,27.464309692382812,-1.7121238708496094,0,-50.194091796875
Germany,DEU,1976,0,82.2706298828125,27.14508056640625,0.4883277416229248,15.308395385742188,-9.498706817626953,0,136.622802734375
Germany,DEU,1977,0,-61.836669921875,30.502777099609375,-0.09928202629089355,33.26134490966797,11.04532241821289,0,-22.5872802734375
Germany,DEU,1978,0,19.480224609375,37.6319580078125,0.22626996040344238,7.428611755371094,2.306671142578125,0,77.9124755859375
Germany,DEU,1979,0,88.294921875,59.05474853515625,0.4017448425292969,23.242088317871094,0.06343460083007812,0,59.6748046875
Germany,DEU,1980,0,36.9835205078125,-8.7489013671875,1.6693181991577148,10.002243041992188,2.0268898010253906,0,-185.609130859375
Germany,DEU,1981,0,27.5513916015625,-26.7904052734375,-0.5171880722045898,28.216232299804688,2.5002212524414062,0,-162.95947265625
Germany,DEU,1982,0,-39.832763671875,-42.0772705078125,-0.017316818237304688,25.234024047851562,-0.5224418640136719,0,-87.5267333984375
Germany,DEU,1983,0,59.4874267578125,21.48199462890625,-0.8254237174987793,10.320053100585938,-3.0337982177734375,0,-31.4095458984375
Germany,DEU,1984,0,54.2772216796875,24.9578857421875,0.32786083221435547,74.49610900878906,-0.6885147094726562,0,-4.8909912109375
Germany,DEU,1985,0,-9.2457275390625,-6.8099365234375,0.003463268280029297,97.39486694335938,-3.1891860961914062,0,45.184326171875
Germany,DEU,1986,0,-95.6219482421875,-1.690673828125,-0.1546950340270996,-23.131439208984375,3.4636154174804688,0.0029444443061947823,81.4793701171875
